,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Up,Down,Left,Right
929,1024,512,256,64,8,32,128,32,0,4,4,0,0,0,0,0,1,0,0,0
930,1024,512,256,64,8,32,128,32,0,0,8,2,0,0,0,0,0,0,0,1
931,1024,512,256,64,8,32,128,32,2,8,2,0,0,0,0,0,0,0,1,0
932,1024,512,256,64,8,32,128,32,0,2,8,2,0,0,0,2,0,0,0,1
933,1024,512,256,64,8,32,128,32,0,2,8,4,0,0,2,0,1,0,0,0
934,1024,512,256,64,8,32,128,32,0,4,8,4,0,0,0,2,0,0,0,1
935,1024,512,256,64,8,32,128,32,0,4,8,4,0,0,4,2,0,0,0,1
936,1024,512,256,64,8,32,128,32,2,4,8,4,4,2,0,0,0,0,1,0
937,1024,512,256,64,8,32,128,32,2,4,8,4,0,0,4,4,0,0,0,1
938,1024,512,256,64,8,32,128,32,2,8,8,8,0,0,4,0,1,0,0,0
939,1024,512,256,64,8,32,128,32,0,2,8,16,0,0,4,2,0,0,0,1
940,1024,512,256,64,8,32,128,32,2,8,16,0,2,4,2,0,0,0,1,0
941,1024,512,256,64,8,32,128,32,0,2,8,16,0,2,4,4,0,0,0,1
942,1024,512,256,64,8,32,128,32,0,2,8,16,0,0,4,8,0,0,0,1
943,1024,512,256,64,8,32,128,32,0,2,8,16,0,2,4,8,0,0,0,1
944,1024,512,256,64,8,32,128,32,2,4,8,16,0,0,4,8,1,0,0,0
945,1024,512,256,64,8,32,128,32,2,4,8,16,2,4,8,0,0,0,1,0
946,1024,512,256,64,8,32,128,32,4,8,16,16,0,0,0,2,1,0,0,0
947,1024,512,256,64,8,32,128,32,0,4,8,32,0,0,4,2,0,0,0,1
948,1024,512,256,64,8,32,128,64,0,4,8,2,0,2,4,0,1,0,0,0
949,1024,512,256,128,8,32,128,4,0,4,8,0,0,2,4,0,1,0,0,0
950,1024,512,256,128,8,32,128,4,2,4,8,0,2,4,0,0,0,0,1,0
951,1024,512,256,128,8,32,128,4,4,8,8,0,0,0,2,0,1,0,0,0
952,1024,512,256,128,8,32,128,4,4,16,0,0,4,0,0,0,0,0,1,0
953,1024,512,256,128,8,32,128,4,4,16,2,0,4,0,0,0,0,0,1,0
954,1024,512,256,128,8,32,128,4,0,4,16,2,0,0,4,2,0,0,0,1
955,1024,512,256,128,8,32,128,4,2,4,16,4,0,0,4,0,1,0,0,0
956,1024,512,256,128,8,32,128,8,2,4,16,2,0,0,4,0,1,0,0,0
957,1024,512,256,128,8,32,128,8,2,4,16,2,8,0,0,0,0,0,1,0
958,1024,512,256,128,8,32,128,8,2,4,16,2,8,2,0,0,0,0,1,0
959,1024,512,256,128,8,32,128,8,2,4,16,2,8,4,0,0,0,0,1,0
960,1024,512,256,128,8,32,128,8,2,8,16,2,8,0,2,0,1,0,0,0
961,1024,512,256,128,8,32,128,8,2,8,16,2,8,4,0,0,0,0,1,0
962,1024,512,256,128,8,32,128,8,2,8,16,2,0,8,4,2,0,0,0,1
963,1024,512,256,128,8,32,128,8,4,16,16,4,0,0,4,0,1,0,0,0
964,1024,512,256,128,8,32,128,8,4,32,4,0,4,2,0,0,0,0,1,0
965,1024,512,256,128,8,64,128,8,8,2,4,2,0,0,0,0,1,0,0,0
966,1024,512,256,128,16,64,128,8,0,2,4,4,0,0,0,0,1,0,0,0
967,1024,512,256,128,16,64,128,8,2,8,0,0,2,0,0,0,0,0,1,0
968,1024,512,256,128,16,64,128,8,4,8,0,0,0,2,0,0,1,0,0,0
969,1024,512,256,128,16,64,128,8,4,8,2,0,2,0,0,0,0,0,1,0
970,1024,512,256,128,16,64,128,8,4,8,4,0,2,0,0,0,0,0,1,0
971,1024,512,256,128,16,64,128,8,4,8,4,0,4,0,0,0,0,0,1,0
972,1024,512,256,128,16,64,128,8,8,8,4,2,0,0,0,0,1,0,0,0
973,1024,512,256,128,16,64,128,8,16,4,2,0,2,0,0,0,0,0,1,0
974,1024,512,256,128,32,64,128,8,2,4,2,0,0,2,0,0,1,0,0,0
975,1024,512,256,128,32,64,128,8,2,4,2,0,2,4,0,0,0,0,1,0
976,1024,512,256,128,32,64,128,8,4,8,2,2,0,0,0,0,1,0,0,0
977,1024,512,256,128,32,64,128,8,4,8,4,0,2,0,0,0,0,0,1,0
978,1024,512,256,128,32,64,128,8,4,8,4,2,0,0,0,2,0,0,0,1
979,1024,512,256,128,32,64,128,8,4,8,4,4,2,0,0,0,1,0,0,0
980,1024,512,256,128,32,64,128,8,0,4,8,8,0,0,0,4,0,0,0,1
981,1024,512,256,128,32,64,128,16,2,4,8,4,0,0,0,0,1,0,0,0
982,1024,512,256,128,32,64,128,16,2,4,8,4,2,0,0,0,0,0,1,0
983,1024,512,256,128,32,64,128,16,4,4,8,4,0,0,0,2,1,0,0,0
984,1024,512,256,128,32,64,128,16,8,8,4,0,4,2,0,0,0,0,1,0
985,1024,512,256,128,32,64,128,16,16,4,0,0,4,4,0,0,0,0,1,0
986,1024,512,256,128,32,64,128,16,16,8,0,2,4,0,0,0,1,0,0,0
987,1024,512,256,128,32,64,128,16,16,8,2,0,4,2,0,0,0,0,1,0
988,1024,512,256,128,32,64,128,16,16,8,4,0,4,2,0,0,0,0,1,0
989,1024,512,256,128,32,64,128,16,16,8,4,0,4,4,0,0,0,0,1,0
990,1024,512,256,128,32,64,128,16,0,16,8,4,0,0,8,2,0,0,0,1
991,1024,512,256,128,32,64,128,16,16,8,4,0,2,8,2,0,0,0,1,0
992,1024,512,256,128,32,64,128,16,16,16,4,2,2,0,2,0,1,0,0,0
993,1024,512,256,128,32,64,128,16,32,4,2,0,4,2,0,0,0,0,1,0
994,1024,512,256,128,64,64,128,16,4,4,4,0,0,2,0,0,1,0,0,0
995,1024,512,256,128,0,128,128,16,0,0,4,8,0,0,0,4,0,0,0,1
996,1024,512,256,128,0,2,256,16,0,0,4,8,0,0,0,4,0,0,0,1
997,1024,512,512,128,2,2,4,16,0,0,0,8,0,0,0,4,1,0,0,0
998,1024,1024,128,0,4,4,16,0,8,0,0,0,8,0,0,0,0,0,1,0
999,2048,128,0,0,8,16,4,0,8,0,0,0,8,0,0,0,0,0,1,0
1000,2048,128,4,4,16,16,0,0,8,0,0,0,0,0,0,0,1,0,0,0
1001,2048,128,8,0,32,2,0,0,8,0,0,0,0,0,0,0,0,0,1,0
1002,2048,128,8,0,32,4,0,0,8,0,0,0,0,0,0,0,0,0,1,0
1003,2048,128,8,2,32,4,0,0,8,0,0,0,0,0,0,0,1,0,0,0
1004,2048,128,8,2,32,4,2,0,8,0,0,0,0,0,0,0,1,0,0,0
1005,2048,128,8,2,32,4,2,0,8,0,0,0,2,0,0,0,0,0,1,0
1006,2048,128,8,4,32,4,2,0,8,0,0,0,2,0,0,0,1,0,0,0
1007,2048,128,8,4,32,4,2,0,8,0,0,0,4,0,0,0,0,0,1,0
1008,2048,128,8,4,0,32,4,2,0,0,8,2,0,0,0,4,0,0,0,1
1009,2048,128,8,4,0,32,4,4,0,2,8,4,0,0,0,0,1,0,0,0
1010,2048,128,8,8,0,32,4,4,0,4,8,0,0,0,0,0,1,0,0,0
1011,0,2048,128,16,0,0,32,8,0,0,4,8,0,0,0,2,0,0,0,1
1012,2048,128,16,0,2,32,8,0,4,8,0,0,2,0,0,0,0,0,1,0
1013,0,2048,128,16,0,2,32,8,0,0,4,8,0,0,0,4,0,0,0,1
1014,2048,128,16,0,2,32,8,0,2,4,8,0,4,0,0,0,0,0,1,0
1015,2048,128,16,0,4,32,16,0,4,4,4,0,0,0,0,0,1,0,0,0
1016,2048,128,32,0,8,32,4,0,0,4,2,0,0,0,0,0,1,0,0,0
1017,2048,128,32,0,8,32,4,0,4,2,0,0,2,0,0,0,0,0,1,0
1018,0,2048,128,32,0,8,32,4,0,0,4,2,0,0,2,4,0,0,0,1
1019,2048,128,32,0,8,32,4,0,4,2,0,0,4,2,4,0,0,0,1,0
1020,2048,128,32,2,8,32,8,0,8,4,0,0,0,0,0,0,1,0,0,0
1021,2048,128,32,4,16,32,8,0,0,4,0,0,0,0,0,0,1,0,0,0
1022,2048,128,32,4,16,32,8,0,8,0,0,0,0,0,0,0,0,0,1,0
1023,2048,128,32,4,16,32,8,2,0,0,0,8,0,0,0,0,0,0,0,1
1024,2048,128,32,4,16,32,8,2,8,0,0,0,2,0,0,0,0,0,1,0
1025,2048,128,32,4,16,32,8,2,8,4,0,0,2,0,0,0,0,0,1,0
1026,2048,128,32,4,16,32,8,2,8,4,4,0,2,0,0,0,1,0,0,0
1027,2048,128,32,4,16,32,8,2,8,8,2,0,2,0,0,0,0,0,1,0
1028,2048,128,32,4,16,32,8,2,16,4,0,0,2,0,0,0,0,0,1,0
1029,2048,128,32,4,32,32,8,2,2,4,0,0,0,2,0,0,1,0,0,0
1030,2048,128,32,4,64,8,2,0,2,4,0,0,4,0,0,0,0,0,1,0
1031,2048,128,32,4,64,8,4,0,2,4,0,0,4,0,0,0,1,0,0,0
1032,2048,128,32,4,0,64,8,4,0,0,2,4,0,0,4,2,0,0,0,1
1033,2048,128,32,8,0,64,8,4,0,2,2,2,0,0,4,0,1,0,0,0
1034,2048,128,32,8,0,64,8,4,0,0,2,4,0,0,2,4,0,0,0,1
1035,2048,128,32,8,2,64,8,8,0,0,4,4,0,0,0,0,1,0,0,0
1036,2048,128,32,16,2,64,8,4,0,2,4,0,0,0,0,0,1,0,0,0
1037,2048,128,32,16,2,64,8,4,0,0,2,4,0,0,0,2,0,0,0,1
1038,2048,128,32,16,4,64,8,8,0,0,2,2,0,0,0,0,1,0,0,0
1039,2048,128,32,16,0,4,64,16,0,0,0,4,0,0,0,2,0,0,0,1
1040,2048,128,32,32,0,4,64,4,0,0,2,2,0,0,0,0,1,0,0,0
1041,2048,128,64,0,2,4,64,4,4,0,0,0,0,0,0,0,0,0,1,0
1042,2048,128,128,4,2,4,0,0,4,0,0,0,2,0,0,0,1,0,0,0
1043,2048,256,4,0,2,4,0,0,4,2,0,0,2,0,0,0,0,0,1,0
1044,2048,256,4,2,2,4,0,0,4,2,0,0,2,0,0,0,1,0,0,0
1045,2048,256,4,2,2,4,0,0,4,4,0,0,2,0,0,0,0,0,1,0
1046,2048,256,4,2,2,8,2,0,4,0,0,0,2,0,0,0,1,0,0,0
1047,2048,256,4,2,2,8,4,0,4,0,0,0,2,0,0,0,1,0,0,0
1048,2048,256,8,2,2,8,2,0,4,0,0,0,2,0,0,0,1,0,0,0
1049,2048,256,8,2,0,2,8,2,0,0,0,4,0,0,0,4,0,0,0,1
1050,2048,256,16,4,2,2,0,8,0,0,0,0,0,0,0,0,1,0,0,0
1051,2048,256,16,4,4,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0
1052,2048,256,16,4,4,8,0,2,2,0,0,0,0,0,0,0,1,0,0,0
1053,2048,256,16,4,4,8,0,2,2,2,0,0,0,0,0,0,1,0,0,0
1054,2048,256,16,4,0,4,8,2,0,0,2,4,0,0,0,0,0,0,0,1
1055,2048,256,16,4,4,8,2,0,2,4,0,0,2,0,0,0,0,0,1,0
1056,2048,256,16,4,4,8,2,2,4,4,0,0,0,0,0,0,1,0,0,0
1057,2048,256,16,4,0,4,8,4,0,0,0,8,0,0,0,2,0,0,0,1
1058,2048,256,16,8,0,4,8,8,0,2,0,2,0,0,0,0,1,0,0,0
1059,2048,256,16,16,0,4,8,2,0,4,0,0,0,0,0,0,1,0,0,0
1060,2048,256,32,0,4,8,2,0,2,4,0,0,0,0,0,0,0,0,1,0
1061,2048,256,32,4,0,4,8,2,0,0,2,4,0,0,0,0,0,0,0,1
1062,2048,256,32,4,4,8,2,0,2,4,0,0,2,0,0,0,0,0,1,0
1063,2048,256,32,4,4,8,2,2,4,4,0,0,0,0,0,0,1,0,0,0
1064,2048,256,32,4,0,4,8,4,0,0,0,8,0,0,0,2,0,0,0,1
1065,2048,256,32,8,0,4,8,8,0,0,2,2,0,0,0,0,1,0,0,0
1066,2048,256,32,16,0,4,8,4,0,0,2,0,0,0,0,0,1,0,0,0
1067,2048,256,32,16,0,4,8,4,0,0,0,2,0,0,0,2,0,0,0,1
1068,2048,256,32,16,2,4,8,4,0,0,0,4,0,0,0,0,1,0,0,0
1069,2048,256,32,16,4,4,8,8,0,0,0,0,0,0,0,0,1,0,0,0
1070,2048,256,32,16,0,0,8,16,0,0,0,0,0,0,0,4,0,0,0,1
1071,2048,256,32,32,2,0,8,4,0,0,0,0,0,0,0,0,1,0,0,0
1072,2048,256,64,0,2,8,4,0,0,0,0,0,2,0,0,0,0,0,1,0
1073,2048,256,64,0,4,8,4,0,2,0,0,0,0,0,0,0,1,0,0,0
1074,2048,256,64,0,4,8,4,0,2,0,0,0,2,0,0,0,0,0,1,0
1075,2048,256,64,2,4,8,4,0,4,0,0,0,0,0,0,0,1,0,0,0
1076,2048,256,64,4,8,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0
1077,2048,256,64,4,16,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0
1078,2048,256,64,4,16,4,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1079,2048,256,64,4,16,4,2,2,2,0,0,0,0,0,0,0,1,0,0,0
1080,2048,256,64,4,16,4,4,0,2,0,0,0,2,0,0,0,0,0,1,0
1081,2048,256,64,4,16,4,4,2,4,0,0,0,0,0,0,0,1,0,0,0
1082,2048,256,64,4,16,8,2,0,4,0,0,0,4,0,0,0,0,0,1,0
1083,2048,256,64,4,0,16,8,4,0,0,0,4,0,0,0,4,0,0,0,1
1084,2048,256,64,8,0,16,8,8,0,0,2,0,0,0,0,0,1,0,0,0
1085,2048,256,64,16,0,16,8,0,0,2,2,0,0,0,0,0,1,0,0,0
1086,2048,256,64,16,0,0,16,8,0,0,0,4,0,0,0,2,0,0,0,1
1087,2048,256,64,16,2,16,8,0,4,0,0,0,2,0,0,0,0,0,1,0
1088,2048,256,64,16,0,2,16,8,0,0,0,4,0,0,2,4,0,0,0,1
1089,2048,256,64,16,0,4,16,8,0,0,2,8,0,0,0,0,1,0,0,0
1090,2048,256,64,16,2,4,16,16,0,0,2,0,0,0,0,0,1,0,0,0
1091,2048,256,64,32,2,4,16,2,0,0,2,0,0,0,0,0,1,0,0,0
1092,2048,256,64,32,2,4,16,2,0,0,0,2,0,0,0,2,0,0,0,1
1093,2048,256,64,32,4,4,16,4,0,0,0,2,0,0,0,0,1,0,0,0
1094,2048,256,64,32,0,8,16,4,0,0,0,4,0,0,0,0,0,0,0,1
1095,2048,256,64,32,0,8,16,8,0,0,0,2,0,0,0,0,1,0,0,0
1096,2048,256,64,32,0,8,16,8,0,0,2,2,0,0,0,0,1,0,0,0
1097,2048,256,64,32,0,8,16,8,0,0,0,4,0,0,0,2,0,0,0,1
1098,2048,256,64,32,8,16,8,0,4,0,0,0,4,2,0,0,0,0,1,0
1099,2048,256,64,32,0,8,16,8,0,0,4,2,0,0,4,2,0,0,0,1
1100,2048,256,64,32,2,8,16,8,0,0,8,4,0,0,0,0,1,0,0,0
1101,2048,256,64,32,2,8,16,8,0,0,8,4,0,0,0,2,0,0,0,1
1102,2048,256,64,32,2,8,16,8,0,2,8,4,0,0,0,2,0,0,0,1
1103,2048,256,64,32,2,8,16,8,0,2,8,4,0,0,4,2,0,0,0,1
1104,2048,256,64,32,2,8,16,8,2,8,4,0,2,4,2,0,0,0,1,0
1105,2048,256,64,32,2,8,16,8,0,2,8,4,0,2,4,4,0,0,0,1
1106,2048,256,64,32,2,8,16,8,4,4,8,8,0,0,4,0,1,0,0,0
1107,2048,256,64,32,2,8,16,16,4,4,8,0,0,2,4,0,1,0,0,0
1108,2048,256,64,32,0,2,8,32,0,8,8,2,0,0,2,4,0,0,0,1
1109,2048,256,64,64,4,2,16,2,0,8,2,4,0,0,0,0,1,0,0,0
1110,2048,256,128,0,4,2,16,2,8,2,4,0,2,0,0,0,0,0,1,0
1111,2048,256,128,4,4,4,16,0,8,0,4,0,2,0,0,0,1,0,0,0
1112,2048,256,128,4,8,16,2,0,8,4,0,0,2,0,0,0,0,0,1,0
1113,2048,256,128,4,16,16,2,2,2,4,0,0,0,0,0,0,1,0,0,0
1114,2048,256,128,4,0,0,32,4,0,0,2,4,0,0,0,2,0,0,0,1
1115,2048,256,128,8,0,2,32,4,0,0,2,2,0,0,0,0,1,0,0,0
1116,2048,256,128,8,0,2,32,4,0,0,2,4,0,0,0,0,0,0,0,1
1117,2048,256,128,8,0,2,32,8,0,0,2,2,0,0,0,0,1,0,0,0
1118,2048,256,128,16,2,2,32,2,0,0,2,0,0,0,0,0,1,0,0,0
1119,2048,256,128,16,0,4,32,2,0,0,0,2,0,0,0,2,0,0,0,1
1120,2048,256,128,16,0,4,32,4,0,2,0,2,0,0,0,0,1,0,0,0
1121,2048,256,128,16,0,4,32,4,0,0,0,4,0,0,0,2,0,0,0,1
1122,2048,256,128,16,0,4,32,8,0,2,0,2,0,0,0,0,1,0,0,0
1123,2048,256,128,16,0,4,32,8,0,0,0,4,0,0,0,2,0,0,0,1
1124,2048,256,128,16,0,4,32,8,0,0,2,4,0,0,0,2,0,0,0,1
1125,2048,256,128,16,0,4,32,8,0,0,4,4,0,0,0,2,0,0,0,1
1126,2048,256,128,16,0,4,32,8,0,0,0,8,0,0,0,4,0,0,0,1
1127,2048,256,128,16,0,4,32,16,0,0,2,4,0,0,0,0,1,0,0,0
1128,2048,256,128,32,0,4,32,4,0,2,2,0,0,0,0,0,1,0,0,0
1129,2048,256,128,32,0,4,32,4,0,0,2,4,0,0,0,0,0,0,0,1
1130,2048,256,128,32,2,4,32,8,0,0,2,0,0,0,0,0,1,0,0,0
1131,2048,256,128,32,2,4,32,8,0,0,0,2,0,0,0,4,0,0,0,1
1132,2048,256,128,32,2,4,32,8,0,0,0,4,0,0,0,4,0,0,0,1
1133,2048,256,128,32,4,4,32,8,0,0,0,8,0,0,0,0,1,0,0,0
1134,2048,256,128,32,4,4,32,16,2,0,0,0,0,0,0,0,1,0,0,0
1135,2048,256,128,32,0,8,32,16,0,0,0,4,0,0,0,0,0,0,0,1
1136,2048,256,128,32,0,8,32,16,0,0,2,4,0,0,0,0,0,0,0,1
1137,2048,256,128,32,0,8,32,16,0,0,4,4,0,0,0,0,0,0,0,1
1138,2048,256,128,32,0,8,32,16,0,0,2,8,0,0,0,0,0,0,0,1
1139,2048,256,128,32,4,8,32,16,0,0,2,8,0,0,0,0,1,0,0,0
1140,2048,256,128,32,4,8,32,16,0,0,4,8,0,0,0,0,0,0,0,1
1141,2048,256,128,32,4,8,32,16,0,0,4,8,0,0,0,2,0,0,0,1
1142,2048,256,128,32,4,8,32,16,0,0,4,8,0,0,0,4,0,0,0,1
1143,2048,256,128,32,4,8,32,16,0,2,4,8,0,0,0,4,1,0,0,0
1144,2048,256,128,32,4,8,32,16,2,4,8,0,2,4,0,0,0,0,1,0
1145,2048,256,128,32,4,8,32,16,0,2,4,8,0,2,4,2,0,0,0,1
1146,2048,256,128,32,4,8,32,16,2,4,8,8,0,0,0,2,1,0,0,0
1147,2048,256,128,32,4,8,32,16,0,2,4,16,0,0,0,4,0,0,0,1
1148,2048,256,128,32,4,8,32,32,2,2,4,4,0,0,0,0,1,0,0,0
1149,2048,256,128,64,4,8,32,4,2,4,4,0,0,0,0,0,1,0,0,0
1150,2048,256,128,64,4,8,32,4,2,4,4,2,0,0,0,0,1,0,0,0
1151,2048,256,128,64,4,8,32,4,0,2,8,2,0,0,0,2,0,0,0,1
1152,2048,256,128,64,4,8,32,4,0,2,8,4,0,0,2,0,1,0,0,0
1153,2048,256,128,64,4,8,32,8,2,2,8,0,0,0,2,0,1,0,0,0
1154,2048,256,128,64,4,8,32,8,0,0,4,8,0,0,0,4,0,0,0,1
1155,2048,256,128,64,4,8,32,16,2,0,4,4,0,0,0,0,1,0,0,0
1156,2048,256,128,64,4,8,32,16,0,0,4,8,0,0,0,0,0,0,0,1
1157,2048,256,128,64,4,8,32,16,0,0,4,8,0,0,0,2,0,0,0,1
1158,2048,256,128,64,4,8,32,16,0,0,8,8,0,0,0,2,1,0,0,0
1159,2048,256,128,64,4,8,32,16,0,0,2,16,0,0,0,2,0,0,0,1
1160,2048,256,128,64,4,8,32,32,0,0,4,2,0,0,0,0,1,0,0,0
1161,2048,256,128,64,0,4,8,64,0,0,4,2,0,0,0,2,0,0,0,1
1162,2048,256,128,128,0,4,8,4,0,0,4,0,0,0,2,0,1,0,0,0
1163,2048,256,256,0,4,8,4,0,2,4,0,0,2,0,0,0,0,0,1,0
1164,2048,512,0,0,4,8,4,0,2,8,0,0,2,0,0,0,0,0,1,0
1165,2048,512,4,2,4,16,0,0,4,0,0,0,0,0,0,0,1,0,0,0
1166,2048,512,4,2,8,16,0,0,0,2,0,0,0,0,0,0,1,0,0,0
1167,2048,512,4,2,8,16,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1168,2048,512,4,2,0,0,8,16,0,0,0,4,0,0,0,2,0,0,0,1
1169,2048,512,4,2,8,16,0,0,8,0,0,0,2,0,0,0,0,0,1,0
1170,2048,512,4,4,16,16,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1171,0,2048,512,8,0,0,0,32,0,0,0,2,0,0,0,2,0,0,0,1
1172,2048,512,8,0,2,32,0,0,2,0,0,0,2,0,0,0,0,0,1,0
1173,2048,512,8,4,4,32,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1174,2048,512,8,4,4,32,0,0,2,0,0,0,2,0,0,0,0,0,1,0
1175,2048,512,8,4,4,32,2,0,4,0,0,0,0,0,0,0,1,0,0,0
1176,2048,512,8,4,8,32,2,2,0,0,0,0,0,0,0,0,1,0,0,0
1177,2048,512,8,4,8,32,4,0,2,0,0,0,0,0,0,0,0,0,1,0
1178,2048,512,8,4,8,32,4,0,4,0,0,0,0,0,0,0,0,0,1,0
1179,2048,512,8,4,8,32,4,0,4,2,0,0,0,0,0,0,1,0,0,0
1180,2048,512,8,4,0,8,32,4,0,0,4,2,0,0,0,2,0,0,0,1
1181,2048,512,8,8,0,8,32,4,0,2,4,0,0,0,0,0,1,0,0,0
1182,2048,512,16,0,8,32,4,0,2,4,0,0,2,0,0,0,0,0,1,0
1183,2048,512,16,2,8,32,4,0,4,4,0,0,0,0,0,0,1,0,0,0
1184,2048,512,16,4,8,32,4,0,4,4,0,0,0,0,0,0,1,0,0,0
1185,2048,512,16,4,0,8,32,4,0,0,8,2,0,0,0,0,0,0,0,1
1186,2048,512,16,8,0,8,32,4,0,0,8,0,0,0,0,0,1,0,0,0
1187,2048,512,16,8,8,32,4,0,8,0,0,0,2,0,0,0,0,0,1,0
1188,2048,512,16,8,16,32,4,2,2,0,0,0,0,0,0,0,1,0,0,0
1189,2048,512,16,8,16,32,4,2,2,2,0,0,0,0,0,0,1,0,0,0
1190,2048,512,16,8,16,32,4,2,0,0,0,4,0,0,0,2,0,0,0,1
1191,2048,512,16,8,16,32,4,2,2,4,0,0,2,0,0,0,0,0,1,0
1192,2048,512,16,8,16,32,4,2,4,4,0,0,0,2,0,0,1,0,0,0
1193,2048,512,16,8,16,32,4,2,4,4,2,0,0,2,0,0,1,0,0,0
1194,2048,512,16,8,16,32,4,2,0,0,8,2,0,0,0,4,0,0,0,1
1195,2048,512,16,8,16,32,4,4,2,0,8,4,0,0,0,0,1,0,0,0
1196,2048,512,16,8,0,16,32,8,0,4,8,4,0,0,0,0,0,0,0,1
1197,2048,512,16,16,2,16,32,4,0,4,8,0,0,0,0,0,1,0,0,0
1198,2048,512,32,0,2,16,32,4,4,8,0,0,2,0,0,0,0,0,1,0
1199,2048,512,64,4,2,16,2,0,4,8,0,0,2,0,0,0,1,0,0,0
1200,2048,512,64,4,2,16,4,0,4,8,0,0,2,0,0,0,1,0,0,0
1201,2048,512,64,4,0,2,16,4,0,0,4,8,0,0,0,4,0,0,0,1
1202,2048,512,64,8,0,4,16,8,0,0,4,4,0,0,0,0,1,0,0,0
1203,2048,512,64,16,2,4,16,4,0,0,4,0,0,0,0,0,1,0,0,0
1204,2048,512,64,16,2,4,16,4,0,0,0,4,0,0,0,2,0,0,0,1
1205,2048,512,64,16,2,4,16,8,0,2,0,2,0,0,0,0,1,0,0,0
1206,2048,512,64,16,2,4,16,8,0,2,0,4,0,0,0,0,1,0,0,0
1207,2048,512,64,16,2,4,16,8,0,0,2,4,0,0,0,2,0,0,0,1
1208,2048,512,64,16,4,4,16,8,0,0,2,4,0,0,0,2,1,0,0,0
1209,2048,512,64,16,0,8,16,8,0,0,4,4,0,0,0,2,0,0,0,1
1210,2048,512,64,16,0,8,16,8,0,0,2,8,0,0,0,2,0,0,0,1
1211,2048,512,64,16,2,8,16,16,0,0,2,2,0,0,0,0,1,0,0,0
1212,2048,512,64,32,2,8,16,2,0,0,4,0,0,0,0,0,1,0,0,0
1213,2048,512,64,32,2,8,16,2,4,0,0,0,2,0,0,0,0,0,1,0
1214,2048,512,64,32,2,8,16,2,4,2,0,0,2,0,0,0,1,0,0,0
1215,2048,512,64,32,2,8,16,2,0,0,4,2,0,0,2,4,0,0,0,1
1216,2048,512,64,32,2,8,16,4,0,2,4,4,0,0,2,0,1,0,0,0
1217,2048,512,64,32,2,8,16,8,0,4,4,0,0,0,2,0,1,0,0,0
1218,2048,512,64,32,2,8,16,8,0,0,0,8,0,0,0,4,0,0,0,1
1219,2048,512,64,32,2,8,16,16,0,2,0,4,0,0,0,0,1,0,0,0
1220,2048,512,64,32,0,2,8,32,0,0,2,4,0,0,0,2,0,0,0,1
1221,2048,512,64,64,0,2,8,4,0,0,4,2,0,0,0,0,1,0,0,0
1222,2048,512,128,0,4,8,4,0,4,2,0,0,0,0,0,0,0,0,1,0